customer_id,age,income,credit_score,employment_status,region,signup_date
CUST102357,37,34116.68,689,Full-time,West,2025-07-11
CUST102358,46,21933.29,697,Self-employed,Southeast,2025-02-25
CUST102359,49,54293.96,634,Full-time,Northeast,2026-05-02
CUST102360,49,31142.34,673,Student,West,2026-07-06
CUST102361,24,33427.34,677,Student,Northeast,2024-04-11
CUST102362,30,32592.57,477,Full-time,Northeast,2025-12-22
CUST102363,38,69980.04,708,Part-time,Southwest,2026-01-14
CUST102364,59,39402.63,671,Full-time,Southeast,2025-10-14
CUST102365,48,41589.16,702,Full-time,Northeast,2026-06-11
CUST102366,45,32915.99,563,Full-time,Northeast,2026-04-08
CUST102367,30,49428.88,636,Self-employed,Northeast,2026-07-23
CUST102368,25,73658.37,578,Full-time,West,2025-05-05
CUST102369,41,53719.82,715,Unemployed,Southwest,2025-07-06
CUST102370,22,54671.08,554,Full-time,West,2025-12-18
CUST102371,31,52722.82,590,Part-time,Southwest,2024-06-06
CUST102372,32,21566.38,700,Student,Midwest,2025-11-21
CUST102373,49,27058.23,612,Self-employed,Southeast,2026-07-30
CUST102374,30,36598.25,590,Full-time,West,2026-05-19
CUST102375,18,28951.03,728,Full-time,West,2024-11-21
CUST102376,39,24858.58,731,Full-time,Midwest,2025-05-07
CUST102377,27,17283.73,714,Full-time,Northeast,2025-12-30
CUST102378,34,21896.06,723,Student,Southwest,2026-01-10
CUST102379,33,35759.22,642,Full-time,Southeast,2026-02-04
CUST102380,31,38900.33,644,Full-time,Southeast,2025-08-11
CUST102381,41,28088.79,611,Self-employed,Southwest,2024-12-09
CUST102382,18,41585.9,672,Full-time,West,2025-02-04
CUST102383,28,33016.9,620,Unemployed,Southwest,2024-11-01
CUST102384,40,65562.43,627,Full-time,Northeast,2026-07-09
CUST102385,27,37319.39,704,Full-time,Southwest,2025-04-14
CUST102386,18,54904.41,748,Part-time,West,2024-10-17
CUST102387,40,43978.06,689,Full-time,Southwest,2026-02-19
CUST102388,45,21355.57,794,Student,Southeast,2025-03-24
CUST102389,33,38530.44,607,Full-time,Southwest,2026-08-08
CUST102390,18,23016.56,522,Full-time,Southeast,2024-06-13
CUST102391,41,38228.85,713,Full-time,West,2024-11-10
CUST102392,18,28701.11,602,Full-time,West,2025-02-17
CUST102393,37,47661.7,639,Part-time,Midwest,2025-03-10
CUST102394,25,21937.23,527,Full-time,Northeast,2025-01-08
CUST102395,22,40401.24,592,Part-time,Midwest,2025-08-11
CUST102396,29,51926.63,547,Unemployed,Northeast,2024-04-24
CUST102397,32,60380.29,627,Full-time,Southwest,2026-02-09
CUST102398,27,28456.29,630,Part-time,Southwest,2024-09-07
CUST102399,39,40456.72,666,Full-time,Southeast,2024-10-20
CUST102400,29,43602.34,752,Self-employed,West,2024-08-15
CUST102401,43,80515.65,710,Full-time,Southwest,2026-06-13
CUST102402,36,20607.32,538,Part-time,West,2025-07-22
CUST102403,27,26635.6,705,Full-time,Southeast,2025-01-31
CUST102404,25,141776.64,668,Full-time,Northeast,2025-02-21
CUST102405,18,35493.55,652,Full-time,Midwest,2024-12-23
CUST102406,36,17137.99,658,Full-time,Southeast,2025-02-08
CUST102407,30,30879.64,675,Unemployed,Southwest,2026-01-31
CUST102408,18,15000.0,608,Full-time,Midwest,2024-08-23
CUST102409,28,44730.65,646,Student,Southwest,2025-06-19
CUST102410,24,57780.3,748,Full-time,Northeast,2024-04-21
CUST102411,49,26628.89,607,Full-time,Northeast,2025-05-18
CUST102412,18,32473.32,582,Full-time,West,2025-05-03
CUST102413,19,60818.2,655,Full-time,Midwest,2025-03-17
CUST102414,45,18258.81,575,Self-employed,Northeast,2024-07-17
CUST102415,47,22143.36,530,Full-time,West,2024-06-20
CUST102416,26,36219.33,634,Unemployed,Northeast,2025-03-23
CUST102417,27,28608.22,768,Full-time,West,2025-04-25
CUST102418,40,35163.36,657,Full-time,Southeast,2026-06-27
CUST102419,18,22727.08,673,Full-time,Midwest,2026-06-16
CUST102420,18,44198.28,500,Part-time,Southeast,2024-11-11
CUST102421,31,37528.09,692,Full-time,Northeast,2025-10-17
CUST102422,49,51386.75,667,Student,Midwest,2025-07-30
CUST102423,29,43922.4,610,Full-time,Southeast,2025-02-13
CUST102424,35,44046.91,673,Full-time,Midwest,2026-02-01
CUST102425,45,20934.67,672,Self-employed,Midwest,2025-10-28
CUST102426,55,50094.48,580,Part-time,Southwest,2026-07-07
CUST102427,28,34582.74,684,Self-employed,Northeast,2024-10-14
CUST102428,33,37235.98,749,Full-time,Southeast,2025-05-28
CUST102429,52,64325.99,642,Self-employed,West,2026-03-01
CUST102430,18,29034.9,594,Full-time,West,2025-03-13
CUST102431,44,73720.26,646,Student,Midwest,2026-04-11
CUST102432,23,76880.99,724,Full-time,Southeast,2024-10-03
CUST102433,35,56317.07,568,Self-employed,Midwest,2026-01-25
CUST102434,31,25815.25,703,Full-time,Southwest,2025-12-21
CUST102435,24,15005.44,609,Self-employed,Southeast,2024-07-12
CUST102436,24,65217.02,678,Unemployed,West,2024-11-05
CUST102437,36,42197.8,617,Unemployed,Northeast,2024-12-29
CUST102438,43,28700.25,617,Full-time,Southwest,2025-03-08
CUST102439,32,68057.15,774,Full-time,Midwest,2025-05-18
CUST102440,34,27236.1,554,Self-employed,Midwest,2026-02-27
CUST102441,39,33161.01,696,Part-time,Midwest,2025-11-25
CUST102442,24,50827.9,789,Part-time,Northeast,2024-04-28
CUST102443,41,24315.73,711,Full-time,Southeast,2024-06-05
CUST102444,42,38205.46,560,Full-time,Southeast,2024-11-20
CUST102445,60,65520.07,563,Full-time,Southwest,2024-07-01
CUST102446,30,44134.62,603,Part-time,Midwest,2024-09-13
CUST102447,29,70357.3,671,Full-time,Midwest,2025-08-31
CUST102448,41,66844.28,676,Full-time,Midwest,2024-11-29
CUST102449,42,40274.84,564,Self-employed,Midwest,2024-10-28
CUST102450,28,15000.0,594,Full-time,Northeast,2026-04-15
CUST102451,29,24401.56,599,Unemployed,West,2024-06-10
CUST102452,39,56585.06,646,Full-time,West,2025-06-11
CUST102453,25,19978.0,808,Full-time,Southeast,2025-11-14
CUST102454,29,34647.76,590,Full-time,Southwest,2025-06-27
CUST102455,34,46738.16,586,Full-time,Southeast,2025-11-01
CUST102456,43,77754.12,575,Part-time,Northeast,2025-10-28
CUST102457,27,30984.46,707,Full-time,West,2025-04-26
CUST102458,18,30044.37,656,Full-time,Southeast,2024-03-29
CUST102459,18,39198.72,592,Full-time,Southeast,2025-08-23
CUST102460,21,47000.37,632,Part-time,Midwest,2026-02-08
CUST102461,20,37443.52,600,Self-employed,Midwest,2024-10-20
CUST102462,32,64355.05,682,Full-time,Southeast,2025-11-30
CUST102463,22,28011.92,850,Full-time,West,2025-05-03
CUST102464,26,42364.77,701,Full-time,Southeast,2026-01-05
CUST102465,26,49037.75,653,Self-employed,Midwest,2026-02-10
CUST102466,29,33519.92,610,Full-time,Southwest,2026-01-06
CUST102467,47,58563.65,559,Full-time,West,2025-10-07
CUST102468,40,42917.35,715,Self-employed,Midwest,2024-05-04
CUST102469,34,57238.42,710,Full-time,Midwest,2025-01-07
CUST102470,29,43798.15,625,Self-employed,West,2024-12-16
CUST102471,29,47542.63,751,Full-time,Midwest,2026-06-28
CUST102472,37,30194.76,661,Student,Southeast,2026-08-04
CUST102473,39,30216.78,718,Full-time,Northeast,2025-10-20
CUST102474,24,69631.92,682,Full-time,Southeast,2024-07-02
CUST102475,34,53422.09,646,Full-time,Northeast,2026-07-30
CUST102476,18,25328.0,588,Full-time,Southeast,2024-10-16
CUST102477,36,43537.96,649,Part-time,Midwest,2024-08-29
CUST102478,41,15000.0,723,Full-time,Midwest,2025-12-15
CUST102479,31,30999.52,621,Full-time,Northeast,2026-05-04
CUST102480,52,61849.7,692,Self-employed,Midwest,2026-04-02
CUST102481,25,37937.09,578,Full-time,Midwest,2026-06-07
CUST102482,36,42321.93,718,Self-employed,Northeast,2024-08-10
CUST102483,33,15000.0,683,Part-time,Southeast,2024-09-28
CUST102484,32,33640.5,569,Full-time,Southwest,2025-01-05
CUST102485,32,46733.78,643,Self-employed,Northeast,2026-05-28
CUST102486,35,49482.8,729,Unemployed,Southeast,2024-05-09
CUST102487,42,61886.67,565,Self-employed,Midwest,2024-12-26
CUST102488,47,36511.55,579,Full-time,Northeast,2024-08-23
CUST102489,33,37251.78,654,Full-time,Southwest,2025-09-17
CUST102490,42,22038.52,819,Unemployed,Southwest,2026-02-22
CUST102491,26,36605.92,609,Part-time,Southeast,2024-08-29
CUST102492,41,22749.34,697,Full-time,Southeast,2026-06-30
CUST102493,26,17473.81,679,Full-time,Southwest,2026-03-07
CUST102494,44,24628.74,615,Part-time,Southeast,2026-04-02
CUST102495,56,79134.82,672,Self-employed,Northeast,2026-06-01
CUST102496,32,35534.08,626,Unemployed,Northeast,2025-04-21
CUST102497,18,44309.08,633,Unemployed,Northeast,2026-01-27
CUST102498,28,31854.27,535,Full-time,West,2024-04-25
CUST102499,46,17930.39,658,Part-time,West,2024-05-25
CUST102500,39,61160.14,727,Full-time,Midwest,2026-03-20
CUST102501,36,15100.92,664,Full-time,West,2024-08-22
CUST102502,44,31267.78,741,Full-time,Southwest,2026-07-10
CUST102503,38,39160.48,703,Student,Midwest,2025-12-08
CUST102504,46,44521.18,655,Full-time,Southwest,2025-01-16
CUST102505,43,28943.15,612,Full-time,Midwest,2026-02-15
CUST102506,49,17551.9,623,Full-time,West,2026-06-07
CUST102507,37,27987.35,549,Full-time,West,2026-03-30
CUST102508,43,28654.3,639,Full-time,West,2025-01-17
CUST102509,30,28342.22,670,Full-time,Midwest,2026-02-02
CUST102510,27,62101.56,788,Full-time,Midwest,2026-01-12
CUST102511,51,23245.78,699,Full-time,Northeast,2026-02-16
CUST102512,36,45956.04,595,Self-employed,Southwest,2024-07-07
CUST102513,42,43098.08,552,Self-employed,Northeast,2024-07-02
CUST102514,35,61833.76,644,Self-employed,Midwest,2024-09-12
CUST102515,28,37800.99,720,Full-time,Northeast,2026-07-27
CUST102516,34,57297.31,643,Full-time,Midwest,2026-01-08
CUST102517,48,37141.9,700,Full-time,Southwest,2024-07-09
CUST102518,39,48799.56,646,Student,Southeast,2025-04-19
CUST102519,18,20407.88,713,Full-time,Southwest,2026-07-08
CUST102520,31,15000.0,540,Full-time,Southeast,2026-01-09
CUST102521,51,47567.07,780,Student,Southeast,2024-08-24
CUST102522,31,48729.14,576,Student,Northeast,2024-07-10
CUST102523,18,49710.73,719,Full-time,Northeast,2025-08-08
CUST102524,52,31690.76,639,Self-employed,Southeast,2026-04-04
CUST102525,40,78462.42,651,Full-time,Northeast,2026-06-07
CUST102526,33,32632.21,641,Full-time,West,2026-01-29
CUST102527,30,48503.71,679,Full-time,Southwest,2024-09-17
CUST102528,44,52448.46,694,Student,Southeast,2024-08-24
CUST102529,28,86979.96,739,Full-time,West,2026-01-02
CUST102530,45,34798.75,765,Self-employed,Southeast,2024-04-15
CUST102531,39,29913.44,684,Full-time,Midwest,2024-07-11
CUST102532,36,20451.97,788,Part-time,Southwest,2024-04-06
CUST102533,35,80705.75,666,Part-time,Southwest,2024-10-28
CUST102534,32,48515.32,740,Self-employed,Northeast,2025-04-02
CUST102535,44,49211.25,692,Student,Southeast,2024-04-11
CUST102536,25,163164.95,618,Self-employed,Southeast,2024-12-22
CUST102537,18,46456.43,673,Self-employed,Midwest,2024-08-20
CUST102538,40,22336.01,697,Full-time,West,2025-08-28
CUST102539,40,36748.16,657,Student,Midwest,2026-01-16
CUST102540,38,25883.16,690,Full-time,Midwest,2025-04-02
CUST102541,38,33585.82,724,Full-time,Northeast,2025-08-22
CUST102542,30,33484.39,658,Full-time,Midwest,2025-10-12
CUST102543,41,30817.53,439,Full-time,Midwest,2024-12-15
CUST102544,33,21440.2,785,Part-time,Southwest,2025-02-28
CUST102545,29,82176.59,637,Full-time,West,2025-11-12
CUST102546,30,45911.99,598,Full-time,Midwest,2026-01-15
CUST102547,54,36262.43,575,Student,Northeast,2025-04-25
CUST102548,18,56440.2,634,Student,West,2025-11-02
CUST102549,38,49611.62,617,Full-time,Midwest,2026-01-19
CUST102550,18,45436.04,604,Student,Midwest,2026-02-01
CUST102551,32,54625.12,608,Full-time,West,2025-01-14
CUST102552,29,42628.17,699,Full-time,Midwest,2025-08-17
CUST102553,18,54263.1,812,Unemployed,Southwest,2025-10-20
CUST102554,37,56325.38,721,Part-time,West,2026-05-05
CUST102555,30,43183.92,744,Self-employed,Midwest,2026-06-26
CUST102556,18,36345.38,631,Full-time,West,2024-12-17
CUST102557,42,79911.82,667,Full-time,Northeast,2024-04-24
CUST102558,48,32368.61,691,Full-time,West,2025-11-04
CUST102559,48,47862.67,610,Student,West,2024-08-09
CUST102560,37,48351.8,628,Full-time,Northeast,2025-03-08
CUST102561,34,30506.62,724,Full-time,Northeast,2025-11-22
CUST102562,47,27902.73,741,Full-time,Northeast,2025-04-07
CUST102563,50,34226.88,665,Part-time,Southeast,2026-04-23
CUST102564,45,32160.76,570,Full-time,West,2025-10-24
CUST102565,24,20823.58,637,Self-employed,Northeast,2024-11-12
CUST102566,36,29936.3,551,Full-time,Northeast,2024-08-03
CUST102567,38,45242.87,665,Full-time,Midwest,2026-02-03
CUST102568,18,70946.02,679,Full-time,Southeast,2024-06-12
CUST102569,38,51507.16,639,Full-time,Southwest,2025-03-05
CUST102570,56,15000.0,678,Self-employed,Southwest,2026-01-26
CUST102571,40,53561.55,691,Self-employed,West,2024-10-05
CUST102572,48,31220.55,679,Full-time,Midwest,2024-07-08
CUST102573,35,49211.67,569,Full-time,Midwest,2025-12-19
CUST102574,33,39880.36,641,Full-time,Northeast,2026-05-14
CUST102575,37,36801.38,690,Unemployed,West,2025-12-09
CUST102576,25,38330.22,778,Student,Southeast,2024-10-24
CUST102577,24,39731.88,639,Self-employed,Midwest,2026-06-21
CUST102578,46,73495.7,701,Full-time,West,2025-12-05
CUST102579,47,39781.33,725,Full-time,Southwest,2025-11-08
CUST102580,24,65413.98,645,Student,Southwest,2026-07-30
CUST102581,43,61264.61,746,Full-time,Northeast,2025-03-12
CUST102582,33,54185.6,750,Part-time,Southwest,2024-09-11
CUST102583,37,17962.14,763,Student,Northeast,2026-03-31
CUST102584,38,66335.78,694,Self-employed,Southwest,2024-07-03
CUST102585,43,32661.24,837,Part-time,Midwest,2024-05-06
CUST102586,34,55385.73,613,Full-time,Midwest,2024-07-17
CUST102587,48,25909.38,819,Student,Southwest,2024-11-23
CUST102588,37,23546.13,717,Full-time,Southwest,2025-07-20
CUST102589,40,97672.46,760,Unemployed,Southeast,2026-02-17
CUST102590,25,26091.31,635,Full-time,Southeast,2024-06-10
CUST102591,55,67221.47,723,Self-employed,Midwest,2025-05-09
CUST102592,38,42331.6,767,Unemployed,Northeast,2025-07-16
CUST102593,41,33221.28,578,Part-time,Southeast,2025-09-07
CUST102594,18,39333.31,647,Full-time,Northeast,2026-02-05
CUST102595,25,22348.34,499,Full-time,Midwest,2025-09-15
CUST102596,46,39887.19,646,Self-employed,Southeast,2024-09-18
CUST102597,36,24655.79,598,Part-time,Southeast,2025-04-13
CUST102598,18,33592.24,643,Full-time,West,2025-09-03
CUST102599,44,60863.25,850,Unemployed,Northeast,2026-05-11
CUST102600,28,44998.56,788,Student,Northeast,2025-08-17
CUST102601,48,20599.52,552,Unemployed,Southeast,2026-02-07
CUST102602,33,58874.87,701,Part-time,Northeast,2025-09-01
CUST102603,36,40006.82,719,Student,West,2026-04-05
CUST102604,45,31445.67,634,Unemployed,West,2024-05-11
CUST102605,25,56162.49,673,Full-time,West,2026-03-15
CUST102606,24,37225.78,680,Student,Southwest,2026-04-27
CUST102607,32,23752.72,559,Full-time,Northeast,2025-01-20
CUST102608,42,92181.47,582,Student,Midwest,2025-10-18
CUST102609,20,39823.83,672,Self-employed,Northeast,2024-03-30
CUST102610,18,38691.56,667,Part-time,Southeast,2025-08-27
CUST102611,42,33446.51,606,Full-time,Midwest,2025-01-24
CUST102612,27,68253.54,600,Full-time,Southwest,2024-08-18
CUST102613,30,31691.53,653,Full-time,Southeast,2024-04-09
CUST102614,18,20025.45,726,Part-time,Southeast,2024-09-08
CUST102615,27,29572.35,654,Unemployed,West,2025-03-30
CUST102616,33,72914.92,781,Full-time,Southeast,2024-09-04
CUST102617,43,58364.29,607,Full-time,Midwest,2025-12-10
CUST102618,26,35783.53,674,Part-time,Southeast,2024-07-17
CUST102619,50,74456.09,633,Full-time,West,2024-07-16
CUST102620,27,56194.49,704,Full-time,Midwest,2025-09-14
CUST102621,27,35597.65,601,Full-time,Northeast,2026-06-16
CUST102622,49,37247.52,804,Part-time,Northeast,2024-12-26
CUST102623,36,46545.84,533,Part-time,West,2026-05-16
CUST102624,28,27602.2,788,Unemployed,West,2026-07-29
CUST102625,32,40216.28,666,Full-time,Southwest,2024-05-11
CUST102626,47,46112.12,701,Full-time,Northeast,2025-04-07
CUST102627,48,18785.96,760,Self-employed,Southwest,2025-01-25
CUST102628,25,36857.18,724,Student,Southwest,2024-07-08
CUST102629,33,35018.25,605,Full-time,West,2024-05-27
CUST102630,34,63744.02,705,Unemployed,Midwest,2024-05-03
CUST102631,24,17500.35,800,Self-employed,Midwest,2026-04-20
CUST102632,33,33803.59,593,Unemployed,Southwest,2025-11-05
CUST102633,34,32312.53,818,Full-time,Northeast,2024-10-14
CUST102634,45,61823.07,688,Full-time,Southwest,2026-07-19
CUST102635,46,39356.01,627,Full-time,Midwest,2026-01-21
CUST102636,30,90061.01,593,Self-employed,Northeast,2025-05-23
CUST102637,31,54067.9,643,Unemployed,West,2025-10-19
CUST102638,40,33369.57,513,Full-time,Southeast,2026-03-16
CUST102639,28,44705.26,628,Full-time,West,2024-06-22
CUST102640,39,34223.54,640,Full-time,Southeast,2025-07-20
CUST102641,33,59084.76,579,Part-time,Midwest,2025-08-21
CUST102642,24,22037.72,716,Unemployed,Midwest,2025-01-19
CUST102643,24,27704.13,643,Full-time,Southwest,2025-01-07
CUST102644,48,49269.5,612,Part-time,Northeast,2025-06-11
CUST102645,32,69674.55,635,Full-time,Southeast,2024-07-03
CUST102646,50,15000.0,686,Unemployed,Northeast,2025-11-29
CUST102647,28,74496.84,665,Self-employed,Southeast,2024-07-17
CUST102648,36,37682.05,607,Full-time,Midwest,2024-07-19
CUST102649,57,17192.98,669,Part-time,Midwest,2026-08-06
CUST102650,23,15000.0,656,Self-employed,West,2024-10-26
CUST102651,18,20166.46,574,Student,Midwest,2026-03-29
CUST102652,46,39780.53,638,Part-time,Midwest,2025-06-17
CUST102653,25,38962.15,703,Full-time,Northeast,2024-06-05
CUST102654,33,53366.59,702,Part-time,Northeast,2026-02-24
CUST102655,28,31342.52,642,Part-time,Southwest,2025-04-11
CUST102656,36,24376.67,710,Full-time,Southwest,2024-10-06
CUST102657,24,33326.6,586,Student,Midwest,2025-06-22
CUST102658,32,40746.48,588,Full-time,Midwest,2026-06-07
CUST102659,38,44526.85,641,Unemployed,Midwest,2026-06-18
CUST102660,23,28137.99,772,Full-time,West,2025-05-20
CUST102661,26,60213.45,672,Full-time,Northeast,2026-07-23
CUST102662,30,30344.53,639,Full-time,Midwest,2026-07-31
CUST102663,19,27136.29,775,Part-time,Southeast,2024-05-06
CUST102664,29,31442.75,638,Unemployed,Northeast,2025-05-07
CUST102665,35,65099.89,827,Full-time,Southwest,2025-06-27
CUST102666,30,37806.7,621,Full-time,Southwest,2026-05-18
CUST102667,31,29362.36,584,Student,West,2024-09-28
CUST102668,33,60885.39,647,Part-time,Northeast,2025-05-26
CUST102669,27,105265.06,641,Full-time,Northeast,2026-02-03
CUST102670,40,44106.27,599,Unemployed,Midwest,2024-10-27
CUST102671,48,69928.54,850,Full-time,West,2026-01-19
CUST102672,29,63974.19,683,Full-time,West,2025-06-02
CUST102673,38,30560.45,694,Full-time,Southwest,2025-04-13
CUST102674,31,40618.76,625,Part-time,West,2025-12-14
CUST102675,37,22535.68,616,Full-time,West,2024-07-12
CUST102676,49,36598.99,736,Student,Southeast,2024-12-09
CUST102677,39,30279.14,534,Full-time,Midwest,2025-12-05
CUST102678,18,33479.93,574,Student,Southwest,2026-03-30
CUST102679,38,28639.65,641,Full-time,Southeast,2025-10-31
CUST102680,46,35270.65,761,Full-time,West,2025-07-05
CUST102681,31,50996.11,631,Full-time,Southwest,2025-04-21
CUST102682,43,38033.73,691,Full-time,Midwest,2025-08-30
CUST102683,27,17344.52,662,Full-time,Midwest,2026-07-10
CUST102684,19,28688.33,757,Unemployed,Southwest,2025-01-02
CUST102685,35,20257.3,541,Self-employed,Southeast,2025-09-18
CUST102686,18,44793.89,715,Self-employed,Southeast,2025-10-26
CUST102687,31,50336.86,645,Full-time,Midwest,2025-04-17
CUST102688,46,45046.33,729,Unemployed,Northeast,2024-08-17
CUST102689,18,28160.29,598,Full-time,Midwest,2026-08-09
CUST102690,21,44850.24,661,Self-employed,Midwest,2024-04-30
CUST102691,23,32482.23,652,Self-employed,Midwest,2025-02-04
CUST102692,33,24047.79,584,Full-time,Midwest,2025-04-25
CUST102693,30,56042.66,563,Full-time,West,2026-06-30
CUST102694,47,57995.02,616,Student,Southeast,2024-12-03
CUST102695,43,61512.95,669,Full-time,Midwest,2024-11-25
CUST102696,38,30523.22,603,Self-employed,Southwest,2025-04-13
CUST102697,35,68235.01,635,Student,Southeast,2024-09-15
CUST102698,37,32141.01,518,Full-time,Southwest,2024-08-14
CUST102699,25,53856.35,632,Full-time,West,2024-08-14
CUST102700,42,31891.32,736,Full-time,Southeast,2025-11-02
CUST102701,22,36286.75,712,Self-employed,Southeast,2025-01-05
CUST102702,42,15000.0,653,Full-time,Northeast,2026-06-25
CUST102703,45,35036.27,678,Full-time,Northeast,2025-04-12
CUST102704,36,41814.17,597,Full-time,Southeast,2026-04-09
CUST102705,32,33372.17,781,Student,West,2025-11-19
CUST102706,38,88458.13,815,Unemployed,Southeast,2025-01-02
CUST102707,18,23786.9,672,Part-time,West,2025-08-09
CUST102708,37,31144.36,850,Student,West,2024-07-23
CUST102709,32,26710.37,608,Part-time,Southwest,2026-05-30
CUST102710,33,31141.62,566,Student,West,2024-04-20
CUST102711,41,63840.04,606,Full-time,Midwest,2024-12-06
CUST102712,33,78050.73,643,Full-time,West,2025-08-04
CUST102713,22,29279.51,833,Unemployed,Midwest,2026-07-23
CUST102714,32,28988.27,638,Full-time,Northeast,2026-07-08
CUST102715,34,23844.1,595,Full-time,West,2025-08-19
CUST102716,35,72245.72,592,Self-employed,West,2025-04-02
CUST102717,35,66466.41,745,Part-time,West,2025-05-30
CUST102718,44,38265.66,734,Full-time,Midwest,2025-11-28
CUST102719,23,21413.04,623,Full-time,Northeast,2025-01-25
CUST102720,35,22292.42,519,Full-time,Midwest,2025-02-25
CUST102721,46,43337.92,575,Full-time,West,2025-10-19
CUST102722,18,51390.16,789,Full-time,West,2025-11-03
CUST102723,35,15839.07,711,Full-time,Southwest,2025-07-24
CUST102724,28,34731.78,664,Self-employed,Southwest,2024-11-05
CUST102725,30,83136.0,800,Full-time,Northeast,2025-03-20
CUST102726,24,36392.6,806,Full-time,Southwest,2026-04-25
CUST102727,32,78459.44,657,Part-time,Northeast,2024-06-01
CUST102728,52,53748.48,658,Full-time,Southwest,2026-02-19
CUST102729,21,24638.71,616,Full-time,Northeast,2025-01-06
CUST102730,22,35182.28,638,Full-time,Midwest,2026-07-30
CUST102731,20,37876.55,548,Part-time,West,2026-01-04
CUST102732,51,26143.86,548,Full-time,Northeast,2025-04-09
CUST102733,29,25940.47,530,Full-time,Midwest,2024-08-06
CUST102734,33,79066.6,741,Part-time,Northeast,2025-04-11
CUST102735,29,25853.15,542,Self-employed,Southwest,2026-06-27
CUST102736,24,65205.31,806,Self-employed,West,2024-05-04
CUST102737,31,32977.54,605,Student,Northeast,2025-12-20
CUST102738,58,39674.43,790,Part-time,Midwest,2025-09-30
CUST102739,47,51680.2,632,Full-time,Southwest,2026-05-11
CUST102740,25,30657.99,542,Full-time,Northeast,2024-12-16
CUST102741,40,51821.32,756,Full-time,Midwest,2025-07-21
CUST102742,25,15980.21,765,Full-time,Northeast,2026-02-03
CUST102743,18,48916.42,592,Full-time,West,2025-02-05
CUST102744,44,15000.0,635,Full-time,Midwest,2026-02-24
CUST102745,45,36240.01,592,Self-employed,Midwest,2025-05-09
CUST102746,44,58947.9,650,Part-time,West,2025-01-13
CUST102747,29,53105.35,668,Full-time,Southwest,2024-09-07
CUST102748,32,22375.35,633,Full-time,Southeast,2024-12-17
CUST102749,41,23709.97,523,Full-time,Southwest,2025-04-07
CUST102750,37,29439.65,616,Full-time,Southeast,2026-07-15
CUST102751,30,43642.95,712,Full-time,Midwest,2026-01-23
CUST102752,18,16084.8,644,Full-time,West,2025-03-29
CUST102753,35,39896.72,635,Full-time,West,2025-05-04
CUST102754,44,46172.66,590,Student,West,2025-05-06
CUST102755,22,35335.14,614,Full-time,Midwest,2024-11-12
CUST102756,40,50837.75,765,Part-time,West,2024-06-17
CUST102757,37,44385.84,574,Full-time,West,2025-06-02
CUST102758,41,31453.19,714,Full-time,Midwest,2026-04-18
CUST102759,42,16792.96,663,Full-time,Northeast,2025-07-25
CUST102760,27,42618.17,678,Student,Northeast,2026-01-06
CUST102761,18,26137.23,605,Full-time,Southwest,2025-05-10
CUST102762,28,30938.17,633,Full-time,West,2025-03-18
CUST102763,42,49791.82,659,Student,West,2025-04-24
CUST102764,28,75947.68,620,Full-time,Southeast,2025-03-25
CUST102765,27,39453.3,684,Full-time,West,2025-11-16
CUST102766,18,51499.59,694,Part-time,West,2026-03-13
CUST102767,51,20951.89,822,Full-time,Midwest,2024-07-31
CUST102768,42,44823.4,680,Student,Southeast,2025-08-29
CUST102769,41,39067.35,516,Full-time,Midwest,2026-02-14
CUST102770,43,69783.47,747,Self-employed,Southwest,2024-03-31
CUST102771,39,31470.12,644,Full-time,West,2026-07-16
CUST102772,31,35999.6,810,Self-employed,Northeast,2025-10-16
CUST102773,32,64632.1,770,Self-employed,Southeast,2024-11-06
CUST102774,29,38506.59,622,Self-employed,Northeast,2025-08-21
CUST102775,60,24367.89,714,Unemployed,West,2024-08-11
CUST102776,39,126530.03,615,Self-employed,Midwest,2025-10-05
CUST102777,29,24701.85,660,Full-time,Southeast,2025-01-31
CUST102778,38,38983.16,710,Full-time,Southeast,2025-08-07
CUST102779,23,46911.1,743,Full-time,Northeast,2025-07-02
CUST102780,49,45271.27,727,Full-time,Midwest,2025-06-06
CUST102781,27,36850.16,665,Full-time,Southwest,2024-04-17
CUST102782,39,36932.89,846,Self-employed,Southeast,2024-10-21
CUST102783,44,36108.39,632,Self-employed,Midwest,2025-09-25
CUST102784,37,24290.24,539,Student,Southwest,2025-08-16
CUST102785,34,105619.54,553,Full-time,Southeast,2025-08-25
CUST102786,34,36351.98,770,Self-employed,Southwest,2024-11-11
CUST102787,33,52502.65,654,Self-employed,Southeast,2025-03-17
CUST102788,28,34523.87,671,Student,Midwest,2025-05-06
CUST102789,29,34212.84,619,Self-employed,West,2025-08-04
CUST102790,48,32697.38,626,Full-time,West,2025-09-01
CUST102791,32,19981.65,600,Full-time,Midwest,2025-04-17
CUST102792,26,37336.27,695,Student,Southeast,2024-08-20
CUST102793,28,33417.89,652,Self-employed,West,2024-04-25
CUST102794,45,67994.77,692,Self-employed,Midwest,2026-06-21
CUST102795,40,23423.26,685,Self-employed,Southeast,2026-01-19
CUST102796,39,30954.81,628,Self-employed,Midwest,2024-12-25
CUST102797,31,26787.8,550,Self-employed,Midwest,2026-04-06
CUST102798,39,76813.73,544,Student,West,2025-02-28
CUST102799,27,27140.06,850,Unemployed,Southeast,2025-08-10
CUST102800,31,51690.79,770,Full-time,Northeast,2026-03-01
CUST102801,43,62104.43,760,Full-time,Midwest,2025-06-01
